%FFID	CHAN	SOU_X	SOU_Y	REC_Y	REC_X	PICK2	SOU_STAT
387	8	512754.05000	4198350.43000	4198330.78000	512754.86000	11.86757	39.60000
388	1	512753.70000	4198352.27000	4198339.00000	512753.30000	7.62128	36.80000
388	2	512753.70000	4198352.27000	4198338.01000	512753.45000	8.27654	34.00000
388	3	512753.70000	4198352.27000	4198337.03000	512753.61000	8.92642	37.80000
388	4	512753.70000	4198352.27000	4198336.04000	512753.77000	9.58415	36.00000
388	5	512753.70000	4198352.27000	4198335.05000	512753.93000	10.24288	37.00000
388	6	512753.70000	4198352.27000	4198334.06000	512754.09000	10.90244	35.20000
388	7	512753.70000	4198352.27000	4198333.08000	512754.25000	11.55607	34.70000
388	8	512753.70000	4198352.27000	4198332.09000	512754.41000	12.21693	39.00000
389	1	512753.42000	4198354.00000	4198340.37000	512752.97000	7.76141	35.60000
389	2	512753.42000	4198354.00000	4198339.38000	512753.10000	8.41661	33.90000
389	3	512753.42000	4198354.00000	4198338.39000	512753.24000	9.07278	36.70000
389	4	512753.42000	4198354.00000	4198337.40000	512753.38000	9.62993	34.10000
389	5	512753.42000	4198354.00000	4198336.41000	512753.52000	10.38790	35.80000
389	6	512753.42000	4198354.00000	4198335.42000	512753.65000	11.04646	34.70000
389	7	512753.42000	4198354.00000	4198334.43000	512753.79000	11.60565	34.20000
389	8	512753.42000	4198354.00000	4198333.44000	512753.93000	12.26533	38.70000
390	1	512752.70000	4198357.48000	4198343.34000	512752.30000	8.19911	35.20000
390	2	512752.70000	4198357.48000	4198342.34000	512752.39000	8.86191	32.70000
390	3	512752.70000	4198357.48000	4198341.35000	512752.48000	9.51861	36.10000
390	4	512752.70000	4198357.48000	4198340.35000	512752.56000	10.08244	32.40000
390	5	512752.70000	4198357.48000	4198339.35000	512752.65000	10.74656	35.50000
390	6	512752.70000	4198357.48000	4198338.36000	512752.73000	11.40433	33.50000
390	7	512752.70000	4198357.48000	4198337.36000	512752.82000	12.06901	33.20000
390	8	512752.70000	4198357.48000	4198336.36000	512752.90000	12.73385	37.50000
391	1	512752.43000	4198359.02000	4198344.70000	512752.22000	8.31597	33.70000
391	2	512752.43000	4198359.02000	4198343.70000	512752.30000	8.87977	31.70000
391	3	512752.43000	4198359.02000	4198342.70000	512752.38000	9.54390	34.80000
391	4	512752.43000	4198359.02000	4198341.71000	512752.45000	10.20167	32.40000
391	5	512752.43000	4198359.02000	4198340.71000	512752.53000	10.86629	34.40000
391	6	512752.43000	4198359.02000	4198339.71000	512752.61000	11.53112	32.70000
391	7	512752.43000	4198359.02000	4198338.71000	512752.69000	12.09612	31.80000
391	8	512752.43000	4198359.02000	4198337.72000	512752.77000	12.75463	36.90000
392	1	512752.20000	4198360.30000	4198346.34000	512752.12000	8.07590	33.40000
392	2	512752.20000	4198360.30000	4198345.34000	512752.20000	8.64020	31.40000
392	3	512752.20000	4198360.30000	4198344.34000	512752.28000	9.40478	34.00000
392	4	512752.20000	4198360.30000	4198343.35000	512752.36000	9.96296	31.40000
392	5	512752.20000	4198360.30000	4198342.35000	512752.44000	10.62798	32.50000
392	6	512752.20000	4198360.30000	4198341.35000	512752.52000	11.29316	32.60000
392	7	512752.20000	4198360.30000	4198340.36000	512752.60000	11.95183	31.10000
392	8	512752.20000	4198360.30000	4198339.36000	512752.68000	12.51728	36.00000
393	1	512752.05000	4198361.89000	4198347.71000	512752.18000	8.12232	32.60000
393	2	512752.05000	4198361.89000	4198346.71000	512752.27000	8.68744	30.30000
393	3	512752.05000	4198361.89000	4198345.71000	512752.35000	9.45268	32.50000
393	4	512752.05000	4198361.89000	4198344.72000	512752.43000	10.01143	30.60000
393	5	512752.05000	4198361.89000	4198343.72000	512752.51000	10.67696	31.20000
393	6	512752.05000	4198361.89000	4198342.72000	512752.59000	11.24259	31.60000
393	7	512752.05000	4198361.89000	4198341.73000	512752.68000	11.90189	30.00000
393	8	512752.05000	4198361.89000	4198340.73000	512752.76000	12.56771	34.50000
394	1	512751.90000	4198363.65000	4198348.93000	512752.17000	8.58238	31.40000
394	2	512751.90000	4198363.65000	4198347.93000	512752.26000	9.14792	29.10000
394	3	512751.90000	4198363.65000	4198346.94000	512752.34000	9.80684	31.80000
394	4	512751.90000	4198363.65000	4198345.94000	512752.43000	10.47271	30.10000
394	5	512751.90000	4198363.65000	4198344.94000	512752.52000	11.13872	29.90000
394	6	512751.90000	4198363.65000	4198343.95000	512752.61000	11.69820	30.90000
394	7	512751.90000	4198363.65000	4198342.95000	512752.70000	12.36442	29.70000
394	8	512751.90000	4198363.65000	4198341.96000	512752.78000	13.02382	33.30000
395	1	512751.83000	4198365.57000	4198350.35000	512752.30000	9.01778	31.00000
395	2	512751.83000	4198365.57000	4198349.35000	512752.41000	9.58430	28.80000
395	3	512751.83000	4198365.57000	4198348.36000	512752.53000	10.24467	31.10000
395	4	512751.83000	4198365.57000	4198347.37000	512752.64000	10.90499	29.10000
395	5	512751.83000	4198365.57000	4198346.37000	512752.75000	11.47211	28.20000
395	6	512751.83000	4198365.57000	4198345.38000	512752.87000	12.13307	30.40000
395	7	512751.83000	4198365.57000	4198344.39000	512752.98000	12.79382	29.00000
395	8	512751.83000	4198365.57000	4198343.39000	512753.09000	13.46130	33.20000
396	1	512751.77000	4198366.55000	4198351.05000	512752.28000	9.20458	30.90000
396	2	512751.77000	4198366.55000	4198350.06000	512752.39000	10.16455	26.80000
396	3	512751.77000	4198366.55000	4198349.06000	512752.51000	10.23166	31.00000
396	4	512751.77000	4198366.55000	4198348.07000	512752.62000	11.19205	28.60000
396	5	512751.77000	4198366.55000	4198347.08000	512752.74000	11.95292	27.80000
396	6	512751.77000	4198366.55000	4198346.08000	512752.85000	12.62025	29.10000
396	7	512751.77000	4198366.55000	4198345.09000	512752.97000	12.98141	28.40000
396	8	512751.77000	4198366.55000	4198344.10000	512753.08000	13.34232	32.00000
397	1	512751.68000	4198367.44000	4198351.78000	512752.20000	9.31105	29.90000
397	2	512751.68000	4198367.44000	4198350.79000	512752.31000	9.87104	25.60000
397	3	512751.68000	4198367.44000	4198349.79000	512752.42000	10.53788	29.80000
397	4	512751.68000	4198367.44000	4198348.80000	512752.54000	11.19856	27.50000
397	5	512751.68000	4198367.44000	4198347.81000	512752.65000	11.85910	27.30000
397	6	512751.68000	4198367.44000	4198346.81000	512752.76000	12.52641	28.60000
397	7	512751.68000	4198367.44000	4198345.82000	512752.88000	13.18756	28.20000
397	8	512751.68000	4198367.44000	4198344.83000	512752.99000	13.74845	31.10000
398	1	512751.53000	4198369.20000	4198353.11000	512752.06000	9.39683	29.00000
398	2	512751.53000	4198369.20000	4198352.11000	512752.18000	10.06369	24.60000
398	3	512751.53000	4198369.20000	4198351.12000	512752.30000	10.72418	29.00000
398	4	512751.53000	4198369.20000	4198350.13000	512752.41000	11.28458	26.30000
398	5	512751.53000	4198369.20000	4198349.13000	512752.53000	11.95209	25.40000
398	6	512751.53000	4198369.20000	4198348.14000	512752.65000	12.61313	27.50000
398	7	512751.53000	4198369.20000	4198347.15000	512752.77000	13.27431	27.20000
398	8	512751.53000	4198369.20000	4198346.15000	512752.88000	13.94186	29.90000
399	1	512751.32000	4198374.38000	4198356.85000	512751.54000	10.34876	28.40000
399	2	512751.32000	4198374.38000	4198355.85000	512751.64000	10.91413	23.90000
399	3	512751.32000	4198374.38000	4198354.86000	512751.74000	11.57310	28.10000
399	4	512751.32000	4198374.38000	4198353.86000	512751.85000	12.23910	26.20000
399	5	512751.32000	4198374.38000	4198352.87000	512751.95000	12.89849	25.00000
399	6	512751.32000	4198374.38000	4198351.87000	512752.05000	13.46467	25.90000
399	7	512751.32000	4198374.38000	4198350.88000	512752.15000	14.12435	26.30000
399	8	512751.32000	4198374.38000	4198349.88000	512752.25000	14.79079	28.90000
400	1	512751.29000	4198375.82000	4198358.40000	512751.14000	10.47518	27.10000
400	2	512751.29000	4198375.82000	4198357.40000	512751.23000	11.03927	23.60000
400	3	512751.29000	4198375.82000	4198356.40000	512751.31000	11.70366	26.70000
400	4	512751.29000	4198375.82000	4198355.41000	512751.39000	12.36163	25.20000
400	5	512751.29000	4198375.82000	4198354.41000	512751.48000	13.02647	23.70000
400	6	512751.29000	4198375.82000	4198353.41000	512751.56000	13.69145	25.40000
400	7	512751.29000	4198375.82000	4198352.42000	512751.64000	14.34991	25.60000
400	8	512751.29000	4198375.82000	4198351.42000	512751.73000	15.01526	28.30000
401	1	512751.16000	4198378.21000	4198360.61000	512751.00000	10.49484	26.20000
401	2	512751.16000	4198378.21000	4198359.61000	512751.08000	11.05892	23.20000
401	3	512751.16000	4198378.21000	4198358.62000	512751.17000	11.91661	25.50000
401	4	512751.16000	4198378.21000	4198357.62000	512751.25000	12.18119	24.00000
401	5	512751.16000	4198378.21000	4198356.62000	512751.34000	13.24601	22.10000
401	6	512751.16000	4198378.21000	4198355.63000	512751.42000	13.80432	24.70000
401	7	512751.16000	4198378.21000	4198354.63000	512751.51000	14.16950	25.30000
401	8	512751.16000	4198378.21000	4198353.63000	512751.60000	14.83484	26.50000
402	1	512751.03000	4198379.86000	4198361.90000	512750.74000	10.63511	25.50000
402	2	512751.03000	4198379.86000	4198360.91000	512750.80000	11.29229	22.50000
402	3	512751.03000	4198379.86000	4198359.91000	512750.87000	11.95624	22.10000
402	4	512751.03000	4198379.86000	4198358.91000	512750.94000	12.52039	23.30000
402	5	512751.03000	4198379.86000	4198357.91000	512751.00000	13.18473	21.60000
402	6	512751.03000	4198379.86000	4198356.91000	512751.07000	13.84919	23.40000
402	7	512751.03000	4198379.86000	4198355.92000	512751.14000	14.50714	24.40000
402	8	512751.03000	4198379.86000	4198354.92000	512751.20000	15.17181	26.20000
403	1	512750.97000	4198383.92000	4198366.19000	512750.66000	10.28253	24.60000
403	2	512750.97000	4198383.92000	4198365.19000	512750.75000	10.84604	21.80000
403	3	512750.97000	4198383.92000	4198364.19000	512750.83000	11.50997	22.00000
403	4	512750.97000	4198383.92000	4198363.20000	512750.91000	12.16750	22.60000
403	5	512750.97000	4198383.92000	4198362.20000	512751.00000	12.83191	21.20000
403	6	512750.97000	4198383.92000	4198361.20000	512751.08000	13.49652	22.90000
403	7	512750.97000	4198383.92000	4198360.21000	512751.16000	14.15466	23.60000
403	8	512750.97000	4198383.92000	4198359.21000	512751.24000	14.71958	25.00000
404	1	512750.94000	4198385.38000	4198367.59000	512750.57000	10.42315	22.60000
404	2	512750.94000	4198385.38000	4198366.59000	512750.66000	10.98644	21.50000
404	3	512750.94000	4198385.38000	4198365.60000	512750.75000	11.64346	21.10000
404	4	512750.94000	4198385.38000	4198364.60000	512750.84000	12.20747	21.40000
404	5	512750.94000	4198385.38000	4198363.61000	512750.93000	12.86512	20.50000
404	6	512750.94000	4198385.38000	4198362.61000	512751.02000	13.52966	21.40000
404	7	512750.94000	4198385.38000	4198361.61000	512751.11000	14.19442	23.00000
404	8	512750.94000	4198385.38000	4198360.62000	512751.20000	14.85273	23.70000
405	1	512750.91000	4198386.91000	4198368.83000	512750.44000	10.71735	21.10000
405	2	512750.91000	4198386.91000	4198367.83000	512750.54000	11.28012	21.00000
405	3	512750.91000	4198386.91000	4198366.84000	512750.64000	11.93676	20.90000
405	4	512750.91000	4198386.91000	4198365.84000	512750.74000	12.50046	21.10000
405	5	512750.91000	4198386.91000	4198364.85000	512750.84000	13.25788	20.10000
405	6	512750.91000	4198386.91000	4198363.85000	512750.94000	13.82227	22.20000
405	7	512750.91000	4198386.91000	4198362.86000	512751.04000	14.48030	22.70000
405	8	512750.91000	4198386.91000	4198361.86000	512751.14000	15.14522	23.00000
406	1	512750.95000	4198388.11000	4198370.28000	512750.44000	10.75202	20.20000
406	2	512750.95000	4198388.11000	4198369.28000	512750.55000	11.31445	20.40000
406	3	512750.95000	4198388.11000	4198368.29000	512750.66000	11.97084	20.50000
406	4	512750.95000	4198388.11000	4198367.29000	512750.76000	12.53446	20.00000
406	5	512750.95000	4198388.11000	4198366.30000	512750.87000	13.19179	20.00000
406	6	512750.95000	4198388.11000	4198365.31000	512750.98000	13.84951	21.80000
406	7	512750.95000	4198388.11000	4198364.31000	512751.09000	14.51423	21.90000
406	8	512750.95000	4198388.11000	4198363.32000	512751.20000	15.17260	21.50000
407	1	512750.82000	4198389.31000	4198371.70000	512750.40000	10.60432	19.70000
407	2	512750.82000	4198389.31000	4198370.70000	512750.51000	11.26716	20.20000
407	3	512750.82000	4198389.31000	4198369.71000	512750.63000	11.82387	19.10000
407	4	512750.82000	4198389.31000	4198368.71000	512750.74000	12.48781	19.50000
407	5	512750.82000	4198389.31000	4198367.72000	512750.86000	13.14554	19.60000
407	6	512750.82000	4198389.31000	4198366.73000	512750.97000	13.80365	20.20000
407	7	512750.82000	4198389.31000	4198365.73000	512751.09000	14.46880	21.60000
407	8	512750.82000	4198389.31000	4198364.74000	512751.20000	15.12753	20.80000
408	1	512750.63000	4198390.66000	4198373.02000	512750.20000	10.62441	19.40000
408	2	512750.63000	4198390.66000	4198372.02000	512750.32000	11.18710	19.10000
408	3	512750.63000	4198390.66000	4198371.03000	512750.44000	11.84380	18.50000
408	4	512750.63000	4198390.66000	4198370.04000	512750.55000	12.40110	19.80000
408	5	512750.63000	4198390.66000	4198369.05000	512750.67000	13.05883	19.30000
408	6	512750.63000	4198390.66000	4198368.05000	512750.79000	13.72363	19.70000
408	7	512750.63000	4198390.66000	4198367.06000	512750.91000	14.38217	20.80000
408	8	512750.63000	4198390.66000	4198366.07000	512751.03000	15.04103	20.20000
409	1	512750.54000	4198392.08000	4198374.48000	512749.95000	10.50092	19.00000
409	2	512750.54000	4198392.08000	4198373.49000	512750.07000	11.05611	17.90000
409	3	512750.54000	4198392.08000	4198372.50000	512750.19000	11.71204	18.00000
409	4	512750.54000	4198392.08000	4198371.51000	512750.32000	12.36856	18.50000
409	5	512750.54000	4198392.08000	4198370.51000	512750.44000	13.03238	18.80000
409	6	512750.54000	4198392.08000	4198369.52000	512750.56000	13.69004	19.10000
409	7	512750.54000	4198392.08000	4198368.53000	512750.68000	14.34812	20.60000
409	8	512750.54000	4198392.08000	4198367.54000	512750.80000	15.00656	19.50000
410	1	512750.36000	4198393.54000	4198375.93000	512749.73000	10.30848	18.60000
410	2	512750.36000	4198393.54000	4198374.94000	512749.85000	10.96345	17.50000
410	3	512750.36000	4198393.54000	4198373.95000	512749.98000	11.61906	17.60000
410	4	512750.36000	4198393.54000	4198372.95000	512750.11000	12.18207	18.70000
410	5	512750.36000	4198393.54000	4198371.96000	512750.23000	12.83913	18.20000
410	6	512750.36000	4198393.54000	4198370.97000	512750.36000	13.49668	18.50000
410	7	512750.36000	4198393.54000	4198369.98000	512750.49000	14.15472	20.00000
410	8	512750.36000	4198393.54000	4198368.99000	512750.61000	14.81314	19.20000
411	1	512750.08000	4198394.90000	4198377.26000	512749.42000	10.32913	18.30000
411	2	512750.08000	4198394.90000	4198376.26000	512749.52000	10.89097	17.30000
411	3	512750.08000	4198394.90000	4198375.27000	512749.63000	11.54662	17.50000
411	4	512750.08000	4198394.90000	4198374.28000	512749.74000	12.20286	18.40000
411	5	512750.08000	4198394.90000	4198373.28000	512749.85000	12.86626	17.70000
411	6	512750.08000	4198394.90000	4198372.29000	512749.95000	13.52350	18.00000
411	7	512750.08000	4198394.90000	4198371.29000	512750.06000	14.18771	19.60000
411	8	512750.08000	4198394.90000	4198370.30000	512750.17000	14.84562	18.40000
412	1	512749.72000	4198396.11000	4198378.54000	512749.29000	10.47791	17.80000
412	2	512749.72000	4198396.11000	4198377.55000	512749.39000	11.03417	17.20000
412	3	512749.72000	4198396.11000	4198376.55000	512749.49000	11.59758	17.50000
412	4	512749.72000	4198396.11000	4198375.56000	512749.59000	12.25476	17.40000
412	5	512749.72000	4198396.11000	4198374.56000	512749.69000	12.91895	17.50000
412	6	512749.72000	4198396.11000	4198373.57000	512749.79000	13.57682	17.70000
412	7	512749.72000	4198396.11000	4198372.57000	512749.89000	14.24160	19.20000
412	8	512749.72000	4198396.11000	4198371.58000	512749.99000	14.89999	18.00000
413	1	512749.58000	4198397.09000	4198380.06000	512749.22000	10.11814	17.60000
413	2	512749.58000	4198397.09000	4198379.07000	512749.31000	10.77477	16.80000
413	3	512749.58000	4198397.09000	4198378.07000	512749.40000	11.33844	17.40000
413	4	512749.58000	4198397.09000	4198377.07000	512749.49000	12.00246	17.40000
413	5	512749.58000	4198397.09000	4198376.08000	512749.58000	12.66013	17.20000
413	6	512749.58000	4198397.09000	4198375.08000	512749.66000	13.32468	17.60000
413	7	512749.58000	4198397.09000	4198374.09000	512749.75000	13.98281	19.00000
413	8	512749.58000	4198397.09000	4198373.09000	512749.84000	14.64778	17.70000
414	1	512749.26000	4198398.18000	4198381.61000	512749.01000	9.91122	17.30000
414	2	512749.26000	4198398.18000	4198380.61000	512749.09000	10.47497	16.70000
414	3	512749.26000	4198398.18000	4198379.61000	512749.16000	11.13905	16.90000
414	4	512749.26000	4198398.18000	4198378.61000	512749.23000	11.80334	16.70000
414	5	512749.26000	4198398.18000	4198377.62000	512749.31000	12.46117	17.10000
414	6	512749.26000	4198398.18000	4198376.62000	512749.38000	13.02580	17.30000
414	7	512749.26000	4198398.18000	4198375.62000	512749.46000	13.69062	18.30000
414	8	512749.26000	4198398.18000	4198374.62000	512749.53000	14.35551	17.60000
415	1	512748.81000	4198399.53000	4198382.93000	512748.78000	9.82992	17.00000
415	2	512748.81000	4198399.53000	4198381.93000	512748.84000	10.39437	16.40000
415	3	512748.81000	4198399.53000	4198380.94000	512748.89000	10.95227	16.90000
415	4	512748.81000	4198399.53000	4198379.94000	512748.95000	11.61694	16.60000
415	5	512748.81000	4198399.53000	4198378.94000	512749.01000	12.28171	16.70000
415	6	512748.81000	4198399.53000	4198377.94000	512749.07000	12.94656	17.70000
415	7	512748.81000	4198399.53000	4198376.94000	512749.12000	13.61138	17.90000
415	8	512748.81000	4198399.53000	4198375.94000	512749.18000	14.27635	17.20000
